order_id,account_id,bank_to,account_to,category,amount
31765,1604,CD,90369587,household,708.8
32040,1802,CD,33883029,household,139.6
34547,3476,CD,45791339,household,86
34614,3535,CD,947845,household,213.1
35077,3852,CD,38480061,household,22
35126,3880,CD,74985646,household,194.2
44923,10451,CD,58286762,household,243.9
29463,42,CD,1007766,household,423.9
30712,892,CD,66285890,household,40.6
33686,2895,CD,10887700,household,559.8
34024,3116,CD,74016618,household,903.7
34960,3769,CD,98724436,household,205
35900,4423,CD,4275078,household,127.7
36799,5033,CD,73070150,household,182
40703,7636,CD,96037745,household,307.7
32237,1939,CD,50836545,household,309
34467,3422,CD,16984451,household,921.2
34953,3764,CD,8085334,household,250.6
34973,3778,CD,941700,household,303.5
39890,7082,CD,91626292,household,635.9
31364,1336,CD,63792580,household,942.6
31681,1551,CD,74171310,household,231.6
31980,1764,CD,31592887,household,527
32725,2259,CD,94851266,household,252
34872,3712,CD,80358522,household,249.9
34957,3766,CD,36534357,household,954.6
35669,4259,CD,73520475,household,951.6
31755,1598,CD,36073070,household,543.8
33607,2839,CD,85834467,household,315.7
33674,2888,CD,40461963,household,30.5
34050,3135,CD,78418945,household,681.4
34975,3779,CD,38576167,household,15.9
35276,3989,CD,242722,household,209.7
35764,4330,CD,5012721,household,414
45364,10738,CD,73939931,household,18.6
29417,12,CD,23010808,household,29.7
30560,793,CD,41663390,household,121.2
31899,1703,CD,73302203,household,355.4
31974,1762,CD,73894780,household,85.3
32569,2161,CD,11111456,household,277
33234,2594,CD,21398240,household,1091.2
33370,2685,CD,35602325,household,257.6
34171,3219,CD,53001368,household,881.1
34180,3225,CD,58175218,household,803
35925,4442,CD,2065778,household,859
44665,10297,CD,53796619,household,990.2
30505,757,CD,82420587,household,81
33195,2560,CD,63472384,household,114.6
34504,3452,CD,27763378,household,312.9
35061,3840,CD,87679588,household,255.9
44297,10049,CD,7603472,household,160.9
30232,558,CD,60158938,household,408.1
31250,1261,CD,48037660,household,922.2
41419,8094,CD,81951832,household,566.5
32063,1817,CD,57132309,household,913.1
33295,2644,CD,72787970,household,256.3
34018,3113,CD,35737115,household,800.1
36866,5072,CD,10877579,household,186.3
30048,427,CD,43451237,household,816.6
30485,742,CD,99545573,household,204.8
31194,1226,CD,52769649,household,382.6
33038,2471,CD,40398550,household,327.7
33945,3066,CD,50533449,household,324.1
37060,5196,CD,22101694,household,790.5
30274,594,CD,76892024,household,205.4
30556,791,CD,11072284,household,305.4
30917,1035,CD,68746489,household,219.4
31175,1212,CD,49310952,household,280.5
31796,1633,CD,27727192,household,214.5
32602,2179,CD,2150762,household,238.6
34266,3281,CD,23259127,household,359.4
35101,3868,CD,47142148,household,325.9
42946,9140,CD,64458685,household,926.4
30805,960,CD,19250178,household,594
31023,1113,CD,6762576,household,383.7
32771,2292,CD,71342873,household,162.6
32978,2427,CD,39447444,household,549.6
33197,2561,CD,62003558,household,776.4
34030,3120,CD,21733200,household,290.4
34426,3398,CD,52684825,household,199
35220,3947,CD,13642275,household,246.9
35649,4245,CD,5514008,household,453.4
29732,217,CD,23454666,household,345.9
32804,2317,CD,55275732,household,19.5
33188,2554,CD,41483783,household,760.7
29466,43,CD,89718746,household,658.9
30234,559,CD,77164244,household,217.5
30678,873,CD,22322130,household,87.8
31385,1348,CD,53150421,household,502.5
33035,2470,CD,71474998,household,451.1
33429,2725,CD,59237199,household,319.7
34869,3710,CD,59793263,household,463.3
35238,3960,CD,74252974,household,320.4
30036,416,CD,54040610,household,98.7
31096,1165,CD,13145977,household,827
32797,2312,CD,88846653,household,339.2
34901,3737,CD,26807791,household,2.9
30839,989,CD,77140342,household,226.2
34900,3737,CD,48756384,household,380.5
29813,275,CD,46536463,household,19.8
30512,763,CD,9127396,household,741.7
33492,2765,CD,33376592,household,525.4
33690,2898,CD,96764617,household,665.5
34102,3170,CD,79496711,household,418.7
44743,10351,CD,99277340,household,441
45777,11013,CD,27690512,household,75.6
29832,287,CD,57389086,household,77.2
30715,895,CD,87954961,household,52.3
31242,1257,CD,16047442,household,438.7
33857,3007,CD,27930361,household,98.3
34965,3774,CD,61108714,household,574.5
35034,3819,CD,89256637,household,710.2
29436,27,CD,28175699,household,405.4
29566,99,CD,38411343,household,450.3
30067,442,CD,21739507,household,560.6
30487,744,CD,51830822,household,216.5
31731,1582,CD,24857425,household,191.7
29496,63,CD,85474604,household,223.7
29517,73,CD,67077487,household,606.1
29987,386,CD,39887976,household,471.1
30817,975,CD,35931646,household,355
31366,1338,CD,87075221,household,454.5
33598,2833,CD,87006002,household,297
30180,515,CD,6447190,household,275
34038,3125,CD,77198278,household,424.5
29450,36,CD,80693810,household,406.9
29526,79,CD,15471804,household,278.8
29923,353,CD,53546470,household,87.9
30427,695,CD,38325697,household,951.6
31063,1139,CD,88400810,household,119.1
32566,2159,CD,89892041,household,111.8
32723,2257,CD,48135429,household,200.5
32989,2434,CD,94916831,household,292.7
34446,3412,CD,72363370,household,103.3
31488,1411,CD,50814467,household,517.4
31785,1624,CD,17034912,household,101.7
32229,1934,CD,78941809,household,142.8
32883,2364,CD,33847505,household,203.3
34181,3226,CD,54645806,household,45
30602,824,CD,30595302,household,540.6
31419,1368,CD,10035527,household,443.9
33104,2503,CD,10819483,household,627.9
32368,2030,CD,8332980,household,432.5
35205,3936,CD,59733676,household,185.9
45923,11111,CD,17909336,household,473.6
30503,755,CD,65842372,household,388.9
30698,882,CD,5837190,household,330.6
36264,4681,CD,50554043,household,501.6
31644,1523,CD,15318,household,168.4
33193,2558,CD,46043479,household,198.2
34145,3202,CD,62389814,household,90.8
35115,3874,CD,51856213,household,586.1
32027,1797,CD,18348533,household,383.5
32359,2023,CD,12073362,household,168.7
32682,2235,CD,65763521,household,373
39556,6856,CD,71201121,household,255.7
44049,9883,CD,27317208,household,71.3
30713,892,CD,25392246,household,250.9
32624,2192,CD,7238287,household,574.3
31184,1220,CD,48306894,household,277
31570,1471,CD,85543155,household,782.3
31774,1614,CD,41090893,household,576.3
34287,3296,CD,53869980,household,509.1
34631,3550,CD,42492997,household,526.2
31427,1375,CD,90090238,household,593
32178,1899,CD,12900150,household,308.1
33124,2517,CD,67803686,household,1176.9
33127,2520,CD,39163434,household,235.5
34051,3136,CD,66834139,household,265.5
34506,3454,CD,20250928,household,320.8
31087,1158,CD,11980402,household,217.1
35189,3927,CD,14631736,household,192.6
35795,4354,CD,23047155,household,1275.6
30949,1059,CD,2758771,household,23.2
31696,1561,CD,91776167,household,192.4
32885,2366,CD,66497516,household,38.8
33138,2527,CD,27758234,household,577.4
33438,2731,CD,94928621,household,504.4
34252,3272,CD,31408977,household,46.6
32852,2344,CD,44955593,household,201.9
34031,3121,CD,63130450,household,290.2
35078,3852,CD,24416232,household,314.4
34832,3679,CD,36547637,household,386.9
39339,6706,CD,23725885,ins_paymt,81.5
30649,856,CD,45113939,ins_paymt,13.7
33328,2658,CD,91022419,ins_paymt,41.7
31287,1287,CD,8041507,ins_paymt,52.5
44853,10411,CD,33192354,ins_paymt,232.3
31000,1097,CD,50336754,ins_paymt,57.7
31789,1625,CD,51059633,ins_paymt,67.9
32089,1832,CD,5385864,ins_paymt,58.1
40989,7819,CD,46939146,ins_paymt,129.6
30058,436,CD,51325714,ins_paymt,29.3
32022,1794,CD,95064234,ins_paymt,19.8
33543,2799,CD,2489036,ins_paymt,249.3
30216,543,CD,41006070,ins_paymt,65.5
30397,678,CD,77998667,ins_paymt,196.7
31911,1711,CD,58891451,ins_paymt,215.8
35033,3818,CD,34760767,ins_paymt,406.5
30853,997,CD,22804981,ins_paymt,68.8
30958,1068,CD,73765313,ins_paymt,63.2
33918,3050,CD,93120836,ins_paymt,4.1
31748,1594,CD,79126387,ins_paymt,5.4
39892,7082,CD,47163563,ins_paymt,1.5
30111,471,CD,33731478,ins_paymt,25.3
29661,173,CD,85405385,ins_paymt,73.5
31890,1697,CD,36977207,ins_paymt,3.5
30668,866,CD,94022661,ins_paymt,50.4
34067,3147,CD,85648721,ins_paymt,3.3
30828,982,CD,44355207,ins_paymt,14.8
34819,3669,CD,75799655,ins_paymt,208.7
32671,2228,CD,46155524,loan_payt,387.37
32729,2262,CD,77488755,loan_payt,639.5
44029,9869,CD,29203164,loan_payt,552.6
42235,8645,CD,50500750,loan_payt,401.5
39328,6701,CD,54543888,loan_payt,265.02
43002,9179,CD,47917145,loan_payt,358.37
31514,1430,CD,90607785,loan_payt,412.7
35160,3907,CD,56403291,loan_payt,557.73
37995,5794,CD,1848161,loan_payt,206
34870,3711,CD,24353820,loan_payt,768.31999999999994
36930,5118,CD,59396386,loan_payt,110.9
46258,11317,CD,66904526,loan_payt,529.08
36424,4784,CD,68459832,loan_payt,457.2
38822,6353,CD,62611573,loan_payt,133.2
40066,7176,CD,11141997,loan_payt,339.9
42699,8972,CD,75504857,loan_payt,93.8
35472,4127,CD,6366193,loan_payt,420.02
43228,9337,CD,56037777,loan_payt,217.2
44328,10065,CD,54091745,loan_payt,648.37
42629,8926,CD,21242875,loan_payt,944.4
29917,347,CD,37914210,loan_payt,780.12
34088,3161,CD,21771204,loan_payt,250.1
39241,6649,CD,71315157,loan_payt,167.1
32575,2165,CD,40212154,loan_payt,327.48
36852,5066,CD,56157791,loan_payt,256.88
41111,7894,CD,54257065,loan_payt,425.37
46274,11327,CD,61814498,loan_payt,163.2
31540,1448,CD,82941960,loan_payt,715.6
31892,1698,CD,30528074,loan_payt,394.3
42420,8776,CD,88153653,loan_payt,70.8
35906,4427,CD,55410188,loan_payt,731.8
39555,6856,CD,38296979,loan_payt,345.4
31986,1766,CD,41536575,loan_payt,50.1
37668,5574,CD,52011740,loan_payt,371.9
44765,10361,CD,64321249,loan_payt,724
37180,5270,CD,13973260,loan_payt,331.7
37456,5442,CD,26435643,loan_payt,728.13
42584,8899,CD,16985112,loan_payt,208.88000000000002
31214,1242,CD,11588836,loan_payt,535.56999999999994
31764,1603,CD,6821167,loan_payt,657.8
41317,8027,CD,58650100,loan_payt,646.97
38151,5912,CD,6367522,loan_payt,307.68
40561,7542,CD,1739269,loan_payt,984.7
29914,344,CD,77219027,loan_payt,168.3
31097,1166,CD,62584346,loan_payt,310.52
31917,1718,CD,9266335,loan_payt,717.8
33853,3005,CD,95518534,loan_payt,812.53
34831,3678,CD,68775540,loan_payt,526.9
46125,11231,CD,69176065,loan_payt,744.05
36048,4533,CD,10384428,loan_payt,225.35
31359,1331,EF,79824220, ,332
32096,1836,EF,2027774, ,168.5
37742,5622,EF,71167778, ,57.3
34959,3767,EF,4828662, ,365.5
29532,83,EF,41590857, ,394
31397,1352,EF,98708682, ,21.3
32004,1779,EF,47371226, ,123
32891,2369,EF,44902819, ,20.7
33039,2471,EF,20720190, ,134.7
33941,3064,EF,30132371, ,471.4
29567,99,EF,26847303, ,468.2
29960,370,EF,39893967, ,118.8
30873,1006,EF,8671278, ,200.8
31151,1200,EF,63795244, ,52.5
33441,2733,EF,39144194, ,154.5
34320,3318,EF,6951642, ,77.1
30938,1049,EF,13402939, ,95.4
34398,3373,EF,60809451, ,343.5
36867,5072,EF,85992329, ,586.9
42361,8742,EF,59493338, ,23.5
45327,10711,EF,39264708, ,44.3
30865,1002,EF,29577315, ,109.2
35217,3944,EF,65107047, ,333.8
32257,1951,EF,62647110, ,96.8
34801,3655,EF,63581627, ,292.7
32200,1910,EF,95706283, ,233.6
31162,1203,EF,31680542, ,34.6
32056,1812,EF,95304095, ,113.3
36444,4794,EF,60735916, ,60.3
32335,2008,EF,16119492, ,365.5
34073,3151,EF,48056763, ,408.1
35223,3948,EF,58645462, ,278
32830,2330,EF,63786613, ,60.1
32960,2414,EF,64713829, ,150.1
34212,3244,EF,55354916, ,21.9
32484,2103,EF,60364776, ,221.1
32837,2335,EF,61203175, ,106.9
33337,2666,EF,41393333, ,128.7
34007,3103,EF,57580989, ,77.6
31983,1766,EF,6482232, ,4.3
34635,3551,EF,54634529, ,13.3
30823,980,EF,4869163, ,288.9
32314,1994,EF,9145510, ,4.3
42117,8564,EF,30920487, ,548.3
34105,3172,EF,26548195, ,4.3
29810,273,EF,85742187, ,17.8
35973,4476,EF,27366185, ,91.2
45607,10905,EF,13832676, ,168.2
30667,866,EF,26753026, ,3.8
41216,7957,EF,66945707, ,605.5
30013,401,EF,88922524, ,176.9
31972,1761,EF,69640517, ,340.7
29952,368,EF,27974027, ,74.2
31049,1129,EF,57572519, ,208.5
32447,2074,EF,58509194, ,256.8
33843,2996,EF,27229410, ,40.2
30247,572,EF,76923572, ,96
34300,3306,EF,82538950, ,5.9
34925,3748,EF,10963404, ,182
35225,3948,EF,3710729, ,21
35267,3981,EF,20137071, ,33.6
40087,7184,EF,15510481, ,27.6
29747,228,EF,26569271, ,215.8
29558,96,EF,66311460, ,64.4
43974,9833,EF,18397510, ,591.5
29722,209,EF,52778792, ,4.1
31790,1625,EF,45131552, ,152.2
34302,3309,EF,46898156, ,299.1
34330,3327,EF,12969375, ,427
36854,5066,EF,39506387, ,101.8
36067,4550,EF,95971029, ,160.7
31432,1378,EF,29417294, ,134.7
30413,687,EF,84690487, ,399.8
31450,1390,EF,43511337, ,614.7
34868,3709,EF,22020697, ,47.4
30787,947,EF,99499773, ,114.3
31931,1727,EF,22698265, ,109.3
34255,3272,EF,16072351, ,34.2
31591,1485,EF,43014037, ,594.9
39326,6699,EF,81050043, ,550.4
43124,9265,EF,84062218, ,401.7
31472,1402,EF,12338292, ,37.4
33657,2873,EF,63152539, ,292.5
33903,3041,EF,49177348, ,182.7
30700,883,EF,91641729, ,175.6
32394,2046,EF,49969434, ,164.7
38339,6040,EF,96697401, ,132.1
32599,2176,EF,57953965, ,513.5
33536,2795,EF,22198647, ,636.6
31261,1269,EF,78545605, ,59.9
32320,1999,EF,25691366, ,377.8
33816,2982,EF,48207306, ,16.4
30026,407,EF,32662862, ,1.4
34279,3293,EF,86246293, ,56.7
30996,1095,EF,92616253, ,178.7
32034,1800,EF,27750283, ,164.3
33358,2678,EF,97883551,leasing,379.3
30574,805,EF,11602461,leasing,142.44
35785,4346,EF,11365098,leasing,232.9
34380,3364,EF,15549332,leasing,365.16999999999996
30019,405,EF,24659914,leasing,133.9
34695,3597,EF,18808675,leasing,338.27
44272,10036,EF,60250908,leasing,472.98999999999995
32174,1897,EF,82123648,leasing,179.15
33512,2775,EF,66799968,leasing,345.55
32098,1838,EF,65023559,leasing,207.20999999999998
33302,2646,EF,53211688,leasing,300.58000000000004
35391,4071,EF,53343808,leasing,107.8
36053,4537,EF,82846194,leasing,135.20999999999998
36021,4511,EF,87421154,leasing,79.8
29442,30,EF,66168540,leasing,248.01999999999998
30760,925,EF,71048921,leasing,106.8
30470,728,EF,84884696,leasing,186.3
30147,494,EF,88363974,leasing,262.96
32814,2321,EF,4345632,leasing,115.8
34419,3391,EF,97930192,leasing,62
34659,3567,EF,92374240,leasing,437.43
33556,2811,EF,28944403,leasing,198.09
29493,61,EF,20533621,household,164.5
30431,698,EF,98754322,household,617.7
30670,867,EF,96948867,household,971.8
31698,1562,EF,14241010,household,193.3
33198,2562,EF,27375477,household,223.5
46150,11244,EF,90770136,household,1215.4
29616,133,EF,45379865,household,494.3
29740,224,EF,63218277,household,350.3
32406,2052,EF,4608887,household,427.8
34004,3101,EF,52626574,household,193.8
34297,3305,EF,18376934,household,2.2
34662,3568,EF,83231448,household,262.6
29816,276,EF,80801391,household,521.2
32205,1915,EF,85960626,household,405.2
34505,3453,EF,53012669,household,706.2
34826,3674,EF,25279706,household,950.3
38820,6353,EF,55760598,household,58.6
30675,870,EF,43178206,household,456.2
30916,1034,EF,54495429,household,421.9
31513,1429,EF,8150911,household,216.6
31687,1557,EF,82259255,household,225.3
34111,3178,EF,10611677,household,166.5
34115,3180,EF,50436025,household,121
34520,3465,EF,47699880,household,454.3
31015,1105,EF,96368914,household,183.9
31880,1691,EF,22764325,household,72
33648,2867,EF,91818844,household,752.3
34377,3361,EF,34121233,household,615.4
34988,3787,EF,96782379,household,440.7
29842,291,EF,31507086,household,6.2
30198,533,EF,5924845,household,131.9
31285,1287,EF,52661430,household,262.3
32670,2227,EF,69415771,household,1338.6
32711,2250,EF,63026058,household,418.2
29727,213,EF,4553950,household,562.5
32319,1999,EF,51544994,household,267.6
33435,2728,EF,96346175,household,1122.2
34491,3439,EF,41336739,household,754.1
31558,1461,EF,52034497,household,870.5
31920,1722,EF,3686994,household,447.2
31967,1759,EF,39091742,household,185.6
32731,2264,EF,60699409,household,181
33114,2510,EF,59125840,household,692.2
33879,3024,EF,13622033,household,165
35226,3950,EF,8577830,household,695.5
33575,2821,EF,85205876,household,393.3
34272,3288,EF,29007971,household,247.1
29497,63,EF,8346772,household,15.7
34148,3206,EF,56025850,household,243.4
35090,3861,EF,32061487,household,422.7
29799,265,EF,28306174,household,290
30720,898,EF,70056313,household,288.2
32781,2301,EF,56871384,household,690.7
33581,2824,EF,94259202,household,728.9
35304,4013,EF,83890586,household,668.6
30481,738,EF,52158653,household,97
31098,1166,EF,69850820,household,439.7
31816,1644,EF,89781009,household,253.4
32009,1784,EF,14724040,household,178.5
34669,3576,EF,38732874,household,121.3
34899,3736,EF,75976282,household,350
35233,3955,EF,9654927,household,412.9
29485,55,EF,53077900,household,308.6
29820,279,EF,46485179,household,62.4
33410,2712,EF,14783954,household,297.6
35557,4186,EF,54694455,household,702.8
30851,997,EF,76536661,household,104.6
31277,1280,EF,39353507,household,249.1
32499,2116,EF,86869412,household,130.7
34228,3256,EF,87682252,household,223.2
34533,3470,EF,60161107,household,249.2
34563,3486,EF,56069827,household,208.4
30634,850,EF,23098129,household,1481.1
34663,3570,EF,1657617,household,383.6
41760,8330,EF,78180604,household,370.8
30245,571,EF,93711280,household,325.5
30725,902,EF,83133846,household,26
31109,1170,EF,53990995,household,1305.7
35026,3813,EF,81887119,household,564.5
37457,5442,EF,14627766,household,811
29456,38,EF,2692229,household,690.1
29726,212,EF,58462047,household,1384.1
30124,478,EF,9013551,household,813.7
30739,913,EF,87569880,household,212.8
30744,915,EF,73569780,household,1429.1
31661,1534,EF,3089267,household,745.1
33612,2840,EF,9861410,household,1128.2
33832,2991,EF,62427842,household,922
33946,3067,EF,14703780,household,260.4
45576,10884,EF,72628474,household,132.6
30486,743,EF,82371133,household,269.1
30563,794,EF,49722951,household,110.7
31340,1321,EF,33750575,household,268.3
31582,1481,EF,82271873,household,206.5
43123,9265,EF,98678969,household,949.3
29888,326,EF,63815659,household,156.7
31159,1203,EF,84286474,household,46.5
34346,3342,EF,71651464,household,833.5
46194,11271,EF,69184708,household,580.8
33237,2596,EF,34919470,household,228.5
34081,3157,EF,12642550,household,69.4
34196,3235,EF,74219459,household,614.9
34200,3238,EF,11093372,household,810.9
35791,4352,EF,6195903,household,371
42697,8972,EF,61556398,household,471.9
29593,115,EF,51975733,household,511
31719,1572,EF,46670591,household,759.6
32959,2414,EF,6135642,household,46.5
30710,890,EF,66783034,household,313.6
32133,1865,EF,61108732,household,191.5
32210,1919,EF,92220371,household,454.5
38931,6434,EF,10144585,household,489.1
43913,9790,EF,28873682,household,921
30530,775,EF,6431270,household,116.8
32008,1783,EF,7060194,household,600.3
33534,2793,EF,41871547,household,230.1
33722,2920,EF,16727841,household,549.3
29701,197,EF,67286312,household,945.4
30178,513,EF,99257760,household,790.8
30624,843,EF,10746133,household,95.5
31014,1104,EF,72144114,household,884
32077,1827,EF,47742539,household,256.7
32629,2194,EF,28507352,household,938.6
33618,2845,EF,94221847,household,655.9
34676,3581,EF,78509592,household,366.3
34863,3706,EF,51997315,household,429.8
34902,3738,EF,91961931,household,575
29515,72,EF,69338589,household,710.9
30945,1056,EF,26736420,household,569.2
31106,1169,EF,74447035,household,774.8
33219,2582,EF,97059088,household,138.1
30363,660,EF,56245785,household,123.4
31374,1342,EF,75854611,household,251.7
32276,1966,EF,77830534,household,556.9
40898,7765,EF,75713848,household,821.7
41989,8475,EF,54853975,household,49.5
44769,10364,EF,67477196,household,626.2
