index,period_transactions_total,card_number,is_full_payer,payment_type,balance_percent,card_id,remaining_balance_last_period,total_amount_owed,total_amount_paid,total_interest_applied,remaining_balance_this_period,period_start,period_end,payment_completed_date,payment_due_date
15357,2703.2,4750060656051834,0,,0,1288,3352.02153771594,6055.22153771594,0,0,6055.22153771594,2021-10-23,2021-10-23,2021-10-23,2021-12-23
15343,1836.61,4750060656051834,0,,0,1288,0,1836.61,0,0,1836.61,2020-10-23,2020-10-23,2020-10-23,2020-12-23
15355,2651.88,4750060656051834,0,,0,1288,1970.59662261629,4622.47662261629,0,0,4622.47662261629,2021-09-23,2021-09-23,2021-09-23,2021-11-23
15353,1585.12,4750060656051834,0,,0,1288,0,1585.12,0,0,1585.12,2021-08-23,2021-08-23,2021-08-23,2021-10-23
15329,985.86,4750060656051834,0,,0,1288,0,985.86,0,0,985.86,2019-08-23,2019-08-23,2019-08-23,2019-10-23
15361,4706.64,373221600955703,0,,0,1289,0,4706.64,0,0,4706.64,2021-05-11,2021-05-11,2021-05-11,2021-07-11
8722,3921.13,2407429899698142,0,,0,517,0,3921.13,0,0,3921.13,2021-04-10,2021-04-10,2021-04-10,2021-06-10
8725,8081.92,2407429899698142,0,,0,517,13324.1575215812,22851.7486126728,0,1445.67109109156,22851.7486126728,2021-07-10,2021-07-10,2021-07-10,2021-09-10
8724,6536.45,2407429899698142,0,,0,517,6123.32658690231,13324.1575215812,0,664.380934678901,13324.1575215812,2021-06-10,2021-06-10,2021-06-10,2021-08-10
8727,4228.86,2407429899698142,0,,0,517,0,4228.86,0,0,4228.86,2021-09-10,2021-09-10,2021-09-10,2021-11-10
9650,10327.04,639026597232,0,,0,581,0,10327.04,0,0,10327.04,2021-10-14,2021-10-14,2021-10-14,2021-12-14
9648,11202.06,639026597232,0,,0,581,0,11202.06,0,0,11202.06,2021-08-14,2021-08-14,2021-08-14,2021-10-14
11525,13522.65,36619127748494,0,,0,709,6537.68116915982,21073.6717503796,0,1013.34058121977,21073.6717503796,2020-11-03,2020-11-03,2020-11-03,2021-01-03
11535,3531.66,36619127748494,0,,0,709,0,3531.66,0,0,3531.66,2021-07-03,2021-07-03,2021-07-03,2021-09-03
11528,3624.42,36619127748494,0,,0,709,18553.0369461729,22177.4569461729,0,0,22177.4569461729,2021-01-03,2021-01-03,2021-01-03,2021-03-03
11526,5808.19,36619127748494,0,,0,709,21073.6717503796,30148.2808716884,0,3266.41912130884,30148.2808716884,2020-12-03,2020-12-03,2020-12-03,2021-02-03
12073,24391.08,379783783246030,0,,0,741,53193.4053655271,77584.4853655271,0,0,77584.4853655271,2020-04-04,2020-04-04,2020-04-04,2020-06-04
12068,15228.72,379783783246030,0,,0,741,11921.4293540051,28628.4065939018,0,1478.25723989664,28628.4065939018,2019-12-04,2019-12-04,2019-12-04,2020-02-04
12070,9540.97,379783783246030,0,,0,741,37163.3581324188,51312.5845408387,0,4608.25640841993,51312.5845408387,2020-02-04,2020-02-04,2020-02-04,2020-04-04
12074,9266.91,379783783246030,0,,0,741,77584.4853655271,96161.5336093903,0,9310.13824386325,96161.5336093903,2020-05-04,2020-05-04,2020-05-04,2020-07-04
12088,14302.96,379783783246030,0,,0,741,0,14302.96,0,0,14302.96,2021-07-04,2021-07-04,2021-07-04,2021-09-04
12066,8825.01,379783783246030,0,,0,741,3564.89562760154,12817.6931029137,0,427.787475312185,12817.6931029137,2019-10-04,2019-10-04,2019-10-04,2019-12-04
12069,5328.57,379783783246030,0,,0,741,28628.4065939018,37163.3581324188,0,3206.381538517,37163.3581324188,2020-01-04,2020-01-04,2020-01-04,2020-03-04
12071,12980.77,379783783246030,0,,0,741,51312.5845408387,70450.8646857393,0,6157.51014490064,70450.8646857393,2020-03-04,2020-03-04,2020-03-04,2020-05-04
13185,5761.45,6512142760044956,0,,0,933,0,5761.45,0,0,5761.45,2021-04-16,2021-04-16,2021-04-16,2021-06-16
13187,11379.14,6512142760044956,0,,0,933,0,11379.14,0,0,11379.14,2021-06-16,2021-06-16,2021-06-16,2021-08-16
15370,1038.2,3595970639481851,0,,0,1290,0,1038.2,0,0,1038.2,2021-02-01,2021-02-01,2021-02-01,2021-04-01
15374,6999.48,3595970639481851,0,,0,1290,6433.52288472048,14108.5227876161,0,675.51990289565,14108.5227876161,2021-05-01,2021-05-01,2021-05-01,2021-07-01
4731,3868.03,2495248630931213,0,,0,275,0,3868.03,0,0,3868.03,2021-01-18,2021-01-18,2021-01-18,2021-03-18
4734,3668.1,2495248630931213,0,,0,275,0,3668.1,0,0,3668.1,2021-04-18,2021-04-18,2021-04-18,2021-06-18
4724,3362.54,2495248630931213,0,,0,275,0,3362.54,0,0,3362.54,2020-06-18,2020-06-18,2020-06-18,2020-08-18
4966,2324,3586679160682131,0,,0,291,0,2324,0,0,2324,2021-12-19,2021-12-19,2021-12-19,2022-02-19
4963,1108.19,3586679160682131,0,,0,291,0,1108.19,0,0,1108.19,2021-09-19,2021-09-19,2021-09-19,2021-11-19
6239,982.15,6011003605968948,0,,0,371,2517.85388563373,3812.21776745231,0,312.213881818583,3812.21776745231,2021-12-22,2021-12-22,2021-12-22,2022-02-22
8112,2738.99,3529085354276898,0,,0,483,11356.4986250444,15367.4164710494,0,1271.92784600498,15367.4164710494,2019-01-16,2019-01-16,2019-01-16,2019-03-16
8110,10878.91,3529085354276898,0,,0,483,2535.46,13728.76704,0,314.39704,13728.76704,2018-11-16,2018-11-16,2018-11-16,2019-01-16
8137,8610.87,3529085354276898,0,,0,483,0,8610.87,0,0,8610.87,2021-02-16,2021-02-16,2021-02-16,2021-04-16
8113,2832.96,3529085354276898,0,,0,483,15367.4164710494,20105.9361134596,0,1905.55964241013,20105.9361134596,2019-02-16,2019-02-16,2019-02-16,2019-04-16
8109,2535.46,3529085354276898,0,,0,483,0,2535.46,0,0,2535.46,2018-10-16,2018-10-16,2018-10-16,2018-12-16
8395,8038.46,3566704371402832,0,,0,499,0,8038.46,0,0,8038.46,2021-03-02,2021-03-02,2021-03-02,2021-05-02
8387,4063.53,3566704371402832,0,,0,499,0,4063.53,0,0,4063.53,2020-08-02,2020-08-02,2020-08-02,2020-10-02
8390,3099.81,3566704371402832,0,,0,499,0,3099.81,0,0,3099.81,2020-11-02,2020-11-02,2020-11-02,2021-01-02
8391,5220.14,3566704371402832,0,,0,499,3099.81,8656.279385,0,336.329385,8656.279385,2020-12-02,2020-12-02,2020-12-02,2021-02-02
8731,995.83,3575259860385294,0,,0,518,0,995.83,0,0,995.83,2021-01-27,2021-01-27,2021-01-27,2021-03-27
8733,2262.8,3575259860385294,0,,0,518,0,2262.8,0,0,2262.8,2021-03-27,2021-03-27,2021-03-27,2021-05-27
9664,6880.53,3596656579821318,0,,0,582,0,6880.53,0,0,6880.53,2020-11-17,2020-11-17,2020-11-17,2021-01-17
9659,4825.96,3596656579821318,0,,0,582,0,4825.96,0,0,4825.96,2020-07-17,2020-07-17,2020-07-17,2020-09-17
12537,13947.17,180084079070005,0,,0,774,0,13947.17,0,0,13947.17,2021-05-14,2021-05-14,2021-05-14,2021-07-14
12533,8906.11,180084079070005,0,,0,774,0,8906.11,0,0,8906.11,2021-01-14,2021-01-14,2021-01-14,2021-03-14
13648,8878.45,342639205429295,0,,0,1036,0,8878.45,0,0,8878.45,2020-07-10,2020-07-10,2020-07-10,2020-09-10
13650,6148.89,342639205429295,0,,0,1036,9565.23465884164,16751.952619326,0,1037.82796048432,16751.952619326,2020-09-10,2020-09-10,2020-09-10,2020-11-10
14059,12206.84,4696742572754,0,,0,1100,0,12206.84,0,0,12206.84,2020-12-14,2020-12-14,2020-12-14,2021-02-14
14063,6030.46,4696742572754,0,,0,1100,0,6030.46,0,0,6030.46,2021-04-14,2021-04-14,2021-04-14,2021-06-14
14359,14986.7,676107207760,0,,0,1164,0,14986.7,0,0,14986.7,2020-11-14,2020-11-14,2020-11-14,2021-01-14
14360,22947.33,676107207760,0,,0,1164,14986.7,39560.08695,0,1626.05695,39560.08695,2020-12-14,2020-12-14,2020-12-14,2021-02-14
15809,5000.22,4010833978906,0,,0,1356,162.223293058744,5177.53005931321,0,15.0867662544632,5177.53005931321,2021-07-16,2021-07-16,2021-07-16,2021-09-16
15815,2551.53,4010833978906,0,,0,1356,0,2551.53,0,0,2551.53,2021-12-16,2021-12-16,2021-12-16,2022-02-16
16683,6535.48,4716364138602955,0,,0,1420,0,6535.48,0,0,6535.48,2021-08-12,2021-08-12,2021-08-12,2021-10-12
16679,6723.29,4716364138602955,0,,0,1420,0,6723.29,0,0,6723.29,2021-04-12,2021-04-12,2021-04-12,2021-06-12
8744,3348.36,4292975956839,0,,0,519,0,3348.36,0,0,3348.36,2021-08-20,2021-08-20,2021-08-20,2021-10-20
11068,2034.24,345705880659774,0,,0,679,0,2034.24,0,0,2034.24,2020-09-08,2020-09-08,2020-09-08,2020-11-08
11061,61.26,345705880659774,0,,0,679,0,61.26,0,0,61.26,2020-02-08,2020-02-08,2020-02-08,2020-04-08
11069,2825.53,345705880659774,0,,0,679,2034.24,5073.3652,0,213.5952,5073.3652,2020-10-08,2020-10-08,2020-10-08,2020-12-08
11550,7565.03,4366674686325,0,,0,711,0,7565.03,0,0,7565.03,2021-12-12,2021-12-12,2021-12-12,2022-02-12
14687,6778.62,4587758746819495,0,,0,1230,8538.05136259937,15316.6713625994,0,0,15316.6713625994,2021-12-20,2021-12-20,2021-12-20,2022-02-20
14685,3540.08,4587758746819495,0,,0,1230,3789.00095869955,7798.91707757829,0,469.836118878744,7798.91707757829,2021-11-20,2021-11-20,2021-11-20,2022-01-20
14683,3151.43,4587758746819495,0,,0,1230,0,3151.43,0,0,3151.43,2021-09-20,2021-09-20,2021-09-20,2021-11-20
16710,16003.55,639024042751,0,,0,1422,0,16003.55,0,0,16003.55,2021-06-19,2021-06-19,2021-06-19,2021-08-19
13723,9586.98,213134224193557,0,,0,1039,0,9586.98,0,0,9586.98,2019-04-27,2019-04-27,2019-04-27,2019-06-27
13719,7523.98,213134224193557,0,,0,1039,0,7523.98,0,0,7523.98,2019-01-27,2019-01-27,2019-01-27,2019-03-27
13747,11760.86,213134224193557,0,,0,1039,0,11760.86,0,0,11760.86,2021-04-27,2021-04-27,2021-04-27,2021-06-27
13727,11217.34,213134224193557,0,,0,1039,7273.96349232333,19255.0696590173,0,763.76616669395,19255.0696590173,2019-08-27,2019-08-27,2019-08-27,2019-10-27
15848,160.72,5412455367069454,0,,0,1359,0,160.72,0,0,160.72,2021-11-27,2021-11-27,2021-11-27,2022-01-27
16729,8465.43,4145829561938440,0,,0,1423,0,8465.43,0,0,8465.43,2021-12-05,2021-12-05,2021-12-05,2022-02-05
16725,8075.08,4145829561938440,0,,0,1423,0,8075.08,0,0,8075.08,2021-08-05,2021-08-05,2021-08-05,2021-10-05
1007,2078.54,573644328292,0,,0,65,0,2078.54,0,0,2078.54,2021-08-09,2021-08-09,2021-08-09,2021-10-09
1428,4182.16,348524414390062,0,,0,89,0,4182.16,0,0,4182.16,2021-05-16,2021-05-16,2021-05-16,2021-07-16
1524,2957.93,4496959769619,0,,0,93,1614.21411587543,4747.28634744792,0,175.142231572484,4747.28634744792,2021-07-05,2021-07-05,2021-07-05,2021-09-05
1526,2581.8,4496959769619,0,,0,93,0,2581.8,0,0,2581.8,2021-09-05,2021-09-05,2021-09-05,2021-11-05
1791,3494.47,30151569438406,0,,0,105,0,3494.47,0,0,3494.47,2020-12-03,2020-12-03,2020-12-03,2021-02-03
1789,2808.68,30151569438406,0,,0,105,0,2808.68,0,0,2808.68,2020-10-03,2020-10-03,2020-10-03,2020-12-03
1786,11593.56,30151569438406,0,,0,105,13677.5619723145,25271.1219723145,0,0,25271.1219723145,2020-08-03,2020-08-03,2020-08-03,2020-10-03
1783,7979.6,30151569438406,0,,0,105,1969.89855539436,9949.49855539436,0,0,9949.49855539436,2020-06-03,2020-06-03,2020-06-03,2020-08-03
1784,3534.8,30151569438406,0,,0,105,9949.49855539436,14563.8191486546,0,1079.52059326029,14563.8191486546,2020-07-03,2020-07-03,2020-07-03,2020-09-03
1778,2723.06,30151569438406,0,,0,105,0,2723.06,0,0,2723.06,2020-02-03,2020-02-03,2020-02-03,2020-04-03
1792,1993.5,30151569438406,0,,0,105,3494.47,5842.658705,0,354.688705,5842.658705,2021-01-03,2021-01-03,2021-01-03,2021-03-03
2171,10947.07,4333575399869452435,0,,0,121,0,10947.07,0,0,10947.07,2019-12-01,2019-12-01,2019-12-01,2020-02-01
2190,8499.94,4333575399869452435,0,,0,121,1051.65602513924,9551.59602513924,0,0,9551.59602513924,2021-05-01,2021-05-01,2021-05-01,2021-07-01
2304,12385.62,4659594562326312,0,,0,130,10944.2949005376,24687.0074682042,0,1357.09256766666,24687.0074682042,2021-04-25,2021-04-25,2021-04-25,2021-06-25
2312,3962.82,4659594562326312,0,,0,130,12269.2350211815,17753.440163808,0,1521.38514262651,17753.440163808,2021-12-25,2021-12-25,2021-12-25,2022-02-25
2307,20994.69,4659594562326312,0,,0,130,0,20994.69,0,0,20994.69,2021-07-25,2021-07-25,2021-07-25,2021-09-25
2524,12292.33,4627454542015452,0,,0,146,14980.6337757616,28898.3625404318,0,1625.39876467014,28898.3625404318,2021-09-27,2021-09-27,2021-09-27,2021-11-27
2647,2109.59,676370010263,0,,0,154,3381.55,5846.20275,0,355.06275,5846.20275,2021-08-16,2021-08-16,2021-08-16,2021-10-16
2646,3381.55,676370010263,0,,0,154,0,3381.55,0,0,3381.55,2021-07-16,2021-07-16,2021-07-16,2021-09-16
2643,1916.39,676370010263,0,,0,154,0,1916.39,0,0,1916.39,2021-04-16,2021-04-16,2021-04-16,2021-06-16
2789,11066.65,4699090492106106292,0,,0,162,11845.1525672204,24747.8012151396,0,1835.99864791916,24747.8012151396,2021-07-15,2021-07-15,2021-07-15,2021-09-15
2787,11143.42,4699090492106106292,0,,0,162,3115.39656754253,14726.1260526739,0,467.30948513138,14726.1260526739,2021-05-15,2021-05-15,2021-05-15,2021-07-15
2778,8991.81,4699090492106106292,0,,0,162,0,8991.81,0,0,8991.81,2020-08-15,2020-08-15,2020-08-15,2020-10-15
3125,2707.9,30400239938828,0,,0,178,0,2707.9,0,0,2707.9,2021-11-14,2021-11-14,2021-11-14,2022-01-14
3309,8632.72,3500414347890503,0,,0,186,0,8632.72,0,0,8632.72,2021-06-14,2021-06-14,2021-06-14,2021-08-14
3631,6848.24,4525524566247588,0,,0,202,0,6848.24,0,0,6848.24,2020-10-27,2020-10-27,2020-10-27,2020-12-27
3644,14718.25,4525524566247588,0,,0,202,0,14718.25,0,0,14718.25,2021-11-27,2021-11-27,2021-11-27,2022-01-27
3627,6042.54,4525524566247588,0,,0,202,0,6042.54,0,0,6042.54,2020-06-27,2020-06-27,2020-06-27,2020-08-27
3613,7466.2,4525524566247588,0,,0,202,0,7466.2,0,0,7466.2,2019-04-27,2019-04-27,2019-04-27,2019-06-27
3788,2319.69,2483235609161231,0,,0,210,5444.06,8316.32209,0,552.57209,8316.32209,2021-01-02,2021-01-02,2021-01-02,2021-03-02
3787,5444.06,2483235609161231,0,,0,210,0,5444.06,0,0,5444.06,2020-12-02,2020-12-02,2020-12-02,2021-02-02
4019,2443.98,3549240614963225,0,,0,226,0,2443.98,0,0,2443.98,2020-12-11,2020-12-11,2020-12-11,2021-02-11
4984,4471.82,6011416800623706,0,,0,292,1635.03582118764,6309.60026301491,0,202.744441827268,6309.60026301491,2021-06-10,2021-06-10,2021-06-10,2021-08-10
5757,3342.26,4551277297640236,0,,0,340,0,3342.26,0,0,3342.26,2021-04-13,2021-04-13,2021-04-13,2021-06-13
5999,3807.47,6555404442382073,0,,0,356,0,3807.47,0,0,3807.47,2020-09-12,2020-09-12,2020-09-12,2020-11-12
6251,4889.91,4963435665941485,0,,0,372,0,4889.91,0,0,4889.91,2020-02-16,2020-02-16,2020-02-16,2020-04-16
6247,8561.19,4963435665941485,0,,0,372,0,8561.19,0,0,8561.19,2019-10-16,2019-10-16,2019-10-16,2019-12-16
6268,8096.63,4963435665941485,0,,0,372,0,8096.63,0,0,8096.63,2021-05-16,2021-05-16,2021-05-16,2021-07-16
6241,5324.73,4963435665941485,0,,0,372,0,5324.73,0,0,5324.73,2019-04-16,2019-04-16,2019-04-16,2019-06-16
6262,10676.42,4963435665941485,0,,0,372,0,10676.42,0,0,10676.42,2020-12-16,2020-12-16,2020-12-16,2021-02-16
6654,13976.36,4599861915569834389,0,,0,388,8636.39418197655,22612.7541819765,0,0,22612.7541819765,2021-12-12,2021-12-12,2021-12-12,2022-02-12
9138,893.76,3530650693456597,0,,0,552,0,893.76,0,0,893.76,2021-10-20,2021-10-20,2021-10-20,2021-12-20
10165,2789.92,379876894188156,0,,0,616,0,2789.92,0,0,2789.92,2021-09-25,2021-09-25,2021-09-25,2021-11-25
10150,3809.91,379876894188156,0,,0,616,0,3809.91,0,0,3809.91,2020-07-25,2020-07-25,2020-07-25,2020-09-25
10161,9591.4,379876894188156,0,,0,616,0,9591.4,0,0,9591.4,2021-05-25,2021-05-25,2021-05-25,2021-07-25
10163,3688.94,379876894188156,0,,0,616,8890.62216250953,13544.1946671418,0,964.632504632285,13544.1946671418,2021-07-25,2021-07-25,2021-07-25,2021-09-25
10154,5688.36,379876894188156,0,,0,616,0,5688.36,0,0,5688.36,2020-11-25,2020-11-25,2020-11-25,2021-01-25
13198,8224.43,370067416241280,0,,0,936,0,8224.43,0,0,8224.43,2020-12-15,2020-12-15,2020-12-15,2021-02-15
13193,5856.24,370067416241280,0,,0,936,0,5856.24,0,0,5856.24,2020-08-15,2020-08-15,2020-08-15,2020-10-15
13783,958.59,180068530560290,0,,0,1040,0,958.59,0,0,958.59,2020-05-24,2020-05-24,2020-05-24,2020-07-24
13797,704.67,180068530560290,0,,0,1040,1088.4919749602,1961.87823107904,0,168.716256118832,1961.87823107904,2021-06-24,2021-06-24,2021-06-24,2021-08-24
13785,3241.7,180068530560290,0,,0,1040,2128.66137588875,5370.36137588875,0,0,5370.36137588875,2020-06-24,2020-06-24,2020-06-24,2020-08-24
13761,1078.25,180068530560290,0,,0,1040,0,1078.25,0,0,1078.25,2018-10-24,2018-10-24,2018-10-24,2018-12-24
13786,1335.3,180068530560290,0,,0,1040,5370.36137588875,7538.06738915151,0,832.406013262756,7538.06738915151,2020-07-24,2020-07-24,2020-07-24,2020-09-24
13774,968.81,180068530560290,0,,0,1040,0,968.81,0,0,968.81,2019-09-24,2019-09-24,2019-09-24,2019-11-24
13763,9477.02,180068530560290,0,,0,1040,4612.3615207901,14089.3815207901,0,0,14089.3815207901,2018-11-24,2018-11-24,2018-11-24,2019-01-24
13776,5167.84,180068530560290,0,,0,1040,4491.9593951859,9659.7993951859,0,0,9659.7993951859,2019-10-24,2019-10-24,2019-10-24,2019-12-24
15852,8221.15,5388209445898701,0,,0,1360,0,8221.15,0,0,8221.15,2021-08-01,2021-08-01,2021-08-01,2021-10-01
14144,2449.52,378728917012866,0,,0,1105,0,2449.52,0,0,2449.52,2021-10-22,2021-10-22,2021-10-22,2021-12-22
14145,6373.83,378728917012866,0,,0,1105,2449.52,9013.1878,0,189.8378,9013.1878,2021-11-22,2021-11-22,2021-11-22,2022-01-22
14146,1939.93,378728917012866,0,,0,1105,9013.1878,11651.6398545,0,698.5220545,11651.6398545,2021-12-22,2021-12-22,2021-12-22,2022-02-22
14711,8099.44,4563402845302,0,,0,1233,0,8099.44,0,0,8099.44,2021-05-22,2021-05-22,2021-05-22,2021-07-22
14716,7580.32,4563402845302,0,,0,1233,0,7580.32,0,0,7580.32,2021-09-22,2021-09-22,2021-09-22,2021-11-22
14713,11339.08,4563402845302,0,,0,1233,11758.293237539,23097.373237539,0,0,23097.373237539,2021-06-22,2021-06-22,2021-06-22,2021-08-22
14719,10651.66,4563402845302,0,,0,1233,0,10651.66,0,0,10651.66,2021-11-22,2021-11-22,2021-11-22,2022-01-22
14689,6995.96,4563402845302,0,,0,1233,0,6995.96,0,0,6995.96,2019-07-22,2019-07-22,2019-07-22,2019-09-22
14704,4295.44,4563402845302,0,,0,1233,0,4295.44,0,0,4295.44,2020-10-22,2020-10-22,2020-10-22,2020-12-22
15423,5368.97,30357512627355,0,,0,1297,0,5368.97,0,0,5368.97,2021-10-06,2021-10-06,2021-10-06,2021-12-06
8765,2239.71,180021813487749,0,,0,521,0,2239.71,0,0,2239.71,2021-11-11,2021-11-11,2021-11-11,2022-01-11
8760,3312.32,180021813487749,0,,0,521,0,3312.32,0,0,3312.32,2021-07-11,2021-07-11,2021-07-11,2021-09-11
9158,3195.66,4628732789003508,0,,0,553,0,3195.66,0,0,3195.66,2021-11-04,2021-11-04,2021-11-04,2022-01-04
10544,3949.47,676213440396,0,,0,649,0,3949.47,0,0,3949.47,2021-08-17,2021-08-17,2021-08-17,2021-10-17
11099,15929.4,2405195070929471,0,,0,681,14857.7373788396,30787.1373788396,0,0,30787.1373788396,2021-01-04,2021-01-04,2021-01-04,2021-03-04
12911,6627.91,180033669794128,0,,0,841,0,6627.91,0,0,6627.91,2020-08-06,2020-08-06,2020-08-06,2020-10-06
12907,3908.63,180033669794128,0,,0,841,0,3908.63,0,0,3908.63,2020-04-06,2020-04-06,2020-04-06,2020-06-06
12908,3841.81,180033669794128,0,,0,841,3908.63,8160.84615,0,410.40615,8160.84615,2020-05-06,2020-05-06,2020-05-06,2020-07-06
16776,2570.29,30119632295681,0,,0,1426,0,2570.29,0,0,2570.29,2021-05-27,2021-05-27,2021-05-27,2021-07-27
13829,11798.74,345693844900601,0,,0,1043,0,11798.74,0,0,11798.74,2021-08-21,2021-08-21,2021-08-21,2021-10-21
13820,5096.27,345693844900601,0,,0,1043,0,5096.27,0,0,5096.27,2020-11-21,2020-11-21,2020-11-21,2021-01-21
13824,4595.03,345693844900601,0,,0,1043,0,4595.03,0,0,4595.03,2021-03-21,2021-03-21,2021-03-21,2021-05-21
15437,1122.16,5367242290136526,0,,0,1299,0,1122.16,0,0,1122.16,2021-02-19,2021-02-19,2021-02-19,2021-04-19
15861,22295.89,3533805810175010,0,,0,1363,0,22295.89,0,0,22295.89,2020-11-02,2020-11-02,2020-11-02,2021-01-02
6290,706.27,676176827431,0,,0,373,0,706.27,0,0,706.27,2021-12-22,2021-12-22,2021-12-22,2022-02-22
6283,3120.05,676176827431,0,,0,373,659.176038458938,3848.43952249713,0,69.2134840381885,3848.43952249713,2021-05-22,2021-05-22,2021-05-22,2021-07-22
6658,3454.05,565103704476,0,,0,389,3073.6552,6908.8384448,0,381.1332448,6908.8384448,2021-11-24,2021-11-24,2021-11-24,2022-01-24
6659,862.86,565103704476,0,,0,389,6908.8384448,8628.3944119552,0,856.6959671552,8628.3944119552,2021-12-24,2021-12-24,2021-12-24,2022-02-24
6656,1542.96,565103704476,0,,0,389,0,1542.96,0,0,1542.96,2021-09-24,2021-09-24,2021-09-24,2021-11-24
6657,1345.54,565103704476,0,,0,389,1542.96,3073.6552,0,185.1552,3073.6552,2021-10-24,2021-10-24,2021-10-24,2021-12-24
6834,5247.06,4672497113778036,0,,0,405,0,5247.06,0,0,5247.06,2021-12-12,2021-12-12,2021-12-12,2022-02-12
7085,12618.01,378560352072620,0,,0,421,6034.60406096637,19286.2474873678,0,633.633426401468,19286.2474873678,2021-05-22,2021-05-22,2021-05-22,2021-07-22
7091,18886.74,378560352072620,0,,0,421,0,18886.74,0,0,18886.74,2021-11-22,2021-11-22,2021-11-22,2022-01-22
7092,4915.35,378560352072620,0,,0,421,18886.74,25851.30129,0,2049.21129,25851.30129,2021-12-22,2021-12-22,2021-12-22,2022-02-22
8434,4076.4,630472775398,0,,0,501,0,4076.4,0,0,4076.4,2020-04-08,2020-04-08,2020-04-08,2020-06-08
8428,6204.34,630472775398,0,,0,501,5924.55545041408,12771.709716784,0,642.814266369927,12771.709716784,2019-11-08,2019-11-08,2019-11-08,2020-01-08
8421,3534.81,630472775398,0,,0,501,11015.0611336852,15745.00526669,0,1195.13413300484,15745.00526669,2019-04-08,2019-04-08,2019-04-08,2019-06-08
8412,4474.03,630472775398,0,,0,501,0,4474.03,0,0,4474.03,2018-08-08,2018-08-08,2018-08-08,2018-10-08
8438,7282.1,630472775398,0,,0,501,0,7282.1,0,0,7282.1,2020-08-08,2020-08-08,2020-08-08,2020-10-08
8451,4384.59,630472775398,0,,0,501,0,4384.59,0,0,4384.59,2021-09-08,2021-09-08,2021-09-08,2021-11-08
9719,6779.47,372280995829221,0,,0,586,0,6779.47,0,0,6779.47,2021-12-02,2021-12-02,2021-12-02,2022-02-02
11622,8360.9,6011012470987743,0,,0,714,0,8360.9,0,0,8360.9,2021-11-07,2021-11-07,2021-11-07,2022-01-07
11599,5680.11,6011012470987743,0,,0,714,0,5680.11,0,0,5680.11,2020-02-07,2020-02-07,2020-02-07,2020-04-07
11604,17834.44,6011012470987743,0,,0,714,17279.5372873628,35113.9772873628,0,0,35113.9772873628,2020-05-07,2020-05-07,2020-05-07,2020-07-07
11619,14543.01,6011012470987743,0,,0,714,0,14543.01,0,0,14543.01,2021-08-07,2021-08-07,2021-08-07,2021-10-07
11620,7567.34,6011012470987743,0,,0,714,14543.01,23913.68324,0,1803.33324,23913.68324,2021-09-07,2021-09-07,2021-09-07,2021-11-07
12612,6628.94,4719521491153135,0,,0,778,0,6628.94,0,0,6628.94,2020-09-01,2020-09-01,2020-09-01,2020-11-01
12594,11272.1,4719521491153135,0,,0,778,7663.6803832354,18935.7803832354,0,0,18935.7803832354,2019-04-01,2019-04-01,2019-04-01,2019-06-01
12619,5747.31,4719521491153135,0,,0,778,0,5747.31,0,0,5747.31,2021-04-01,2021-04-01,2021-04-01,2021-06-01
12599,4236.21,4719521491153135,0,,0,778,0,4236.21,0,0,4236.21,2019-09-01,2019-09-01,2019-09-01,2019-11-01
